"","x"
"24269","LDHA"
"24270","LDHA"
"24271","LLPH"
"24272","LRRC58"
"24273","LRRC8D"
"24274","LRRFIP2"
"24275","LSM14B"
"24276","LUC7L2"
"24277","MAFG"
"24278","MAP3K2"
"24279","MBD5"
"24280","MCL1"
"24281","MDH2"
"24282","MDM2"
"24283","MED23"
"24284","METAP1D"
"24285","MFSD14A"
"24286","MIER3"
"24287","MLEC"
"24288","MMADHC"
"24289","MRPL17"
"24290","MRPS10"
"24291","MSANTD2"
"24292","MSANTD4"
"24293","MSH6"
"24294","MTAP"
"24295","MYC"
"24296","MYH9"
"24297","N4BP2L2"
"24298","NDUFAF3"
"24299","NDUFS3"
"24300","NDUFS3"
"24301","NEDD1"
"24302","NFIB"
"24303","NHLRC2"
"24304","NHSL2"
"24305","NLRP1"
"24306","NNT"
"24307","NPAT"
"24308","NSD1"
"24309","NSD2"
"24310","NUDT21"
"24311","NUP58"
"24312","OGDH"
"24313","OGT"
"24314","OTUD3"
"24315","OTUD4"
"24316","PANK3"
"24317","PARD6B"
"24318","PARP2"
"24319","PARPBP"
"24320","PATL1"
"24321","PCDHGA8"
"24322","PCGF5"
"24323","PCNP"
"24324","PDS5B"
"24325","PGBD2"
"24326","PGBD4"
"24327","PGRMC1"
"24328","PHF21A"
"24329","PIK3CA"
"24330","PLAGL2"
"24331","PLCB1"
"24332","PLP2"
"24333","PLS1"
"24334","POC1B-GALNT4"
"24335","POGK"
"24336","POGZ"
"24337","PPP1CB"
"24338","PPP1R12A"
"24339","PRKACB"
"24340","PROK2"
"24341","PSMD12"
"24342","PSME4"
"24343","PSMG1"
"24344","PTK2B"
"24345","PTN"
"24346","PTP4A1"
"24347","PURB"
"24348","PWWP3A"
"24349","RAB14"
"24350","RAB25"
"24351","RAB2A"
"24352","RABGAP1"
"24353","RANBP6"
"24354","RBM12"
"24355","RBM26"
"24356","RBM48"
"24357","RC3H2"
"24358","RCC1"
"24359","RELCH"
"24360","RFT1"
"24361","RFX7"
"24362","RHOA"
"24363","RIMBP2"
"24364","RNF122"
"24365","RNF138"
"24366","RNF38"
"24367","RORA"
"24368","RPP14"
"24369","RPRD2"
"24370","RPS6KA5"
"24371","RSBN1"
"24372","RTN4"
"24373","SART3"
"24374","SCAF4"
"24375","SDC2"
"24376","SEC62"
"24377","SECISBP2L"
"24378","SEMA7A"
"24379","SEMA7A"
"24380","SERTAD3"
"24381","SESN3"
"24382","SETD7"
"24383","SFT2D2"
"24384","SH3GLB1"
"24385","SH3TC2"
"24386","SIPA1L1"
"24387","SLC10A7"
"24388","SLC24A4"
"24389","SLC25A3"
"24390","SLC25A36"
"24391","SLC5A6"
"24392","SLFN11"
"24393","SMG1"
"24394","SMG7"
"24395","SMU1"
"24396","SNRK"
"24397","SNX16"
"24398","SNX5"
"24399","SOCS4"
"24400","SOD2"
"24401","SOD2"
"24402","SORBS1"
"24403","SRP54"
"24404","SRSF1"
"24405","SRSF11"
"24406","SSBP2"
"24407","SSR3"
"24408","STK24"
"24409","STYX"
"24410","SYNE3"
"24411","SZRD1"
"24412","TAF1D"
"24413","TAF4"
"24414","TAF5L"
"24415","TAL1"
"24416","TBPL1"
"24417","TEAD1"
"24418","TEAD2"
"24419","TM9SF3"
"24420","TMEM101"
"24421","TMEM133"
"24422","TMEM59"
"24423","TMEM64"
"24424","TMEM98"
"24425","TMEM9B"
"24426","TNKS2"
"24427","TNRC6A"
"24428","TOR1AIP1"
"24429","TP53INP1"
"24430","TSEN15"
"24431","TUBG1"
"24432","TWF1"
"24433","TWSG1"
"24434","UBE2D3"
"24435","UBE2G1"
"24436","UBN2"
"24437","UBQLN1"
"24438","UMAD1"
"24439","UQCC1"
"24440","USO1"
"24441","USP37"
"24442","VCPIP1"
"24443","VDAC2"
"24444","VEGFC"
"24445","WAC"
"24446","WDR26"
"24447","WDYHV1"
"24448","WSB2"
"24449","XPO4"
"24450","YWHAH"
"24451","ZBTB11"
"24452","ZBTB18"
"24453","ZBTB20"
"24454","ZBTB22"
"24455","ZBTB22"
"24456","ZBTB22"
"24457","ZBTB22"
"24458","ZBTB22"
"24459","ZBTB37"
"24460","ZBTB4"
"24461","ZCCHC2"
"24462","ZCCHC24"
"24463","ZFYVE21"
"24464","ZNF211"
"24465","ZNF217"
"24466","ZNF256"
"24467","ZNF396"
"24468","ZNF431"
"24469","ZNF451"
"24470","ZNF587B"
"24471","ZNF592"
"24472","ZNF598"
"24473","ZNF614"
"24474","ZNF623"
"24475","ZNF624"
"24476","ZNF648"
"24477","ZNF791"
"24478","ZNF805"
"24479","ZNF92"
"24480","ZNRF2"
"24481","ZSWIM6"
"24482","ZWINT"
"24483",""
"24484",""
"24485","ABRAXAS1"
"24486","ACLY"
"24487","ACTR3B"
"24488","ACVR1B"
"24489","ACVR2B"
"24490","ADAMTS9"
"24491","ADAR"
"24492","ADIPOR2"
"24493","ADNP"
"24494","ADNP2"
"24495","ADRB1"
"24496","AFAP1"
"24497","AGK"
"24498","AGK"
"24499","AGO4"
"24500","AKAP1"
"24501","AKAP11"
"24502","AKIRIN2"
"24503","ALDH5A1"
"24504","ALG14"
"24505","AMD1"
"24506","ANKDD1A"
"24507","ANKRD11"
"24508","ANKRD12"
"24509","ANKRD17"
"24510","ANKRD29"
"24511","ANKRD52"
"24512","ANLN"
"24513","ANP32A"
"24514","APLP2"
"24515","ARAP2"
"24516","ARCN1"
"24517","ARF1"
"24518","ARHGAP12"
"24519","ARHGAP5"
"24520","ARID1A"
"24521","ARID3A"
"24522","ARL6IP1"
"24523","ARMC8"
"24524","ATF2"
"24525","ATG12"
"24526","ATG9B"
"24527","ATL2"
"24528","ATP11B"
"24529","ATP1B1"
"24530","ATP5MC3"
"24531","ATP6AP2"
"24532","ATP6V1A"
"24533","ATR"
"24534","ATXN7L3B"
"24535","BCL2"
"24536","BCL2L11"
"24537","BCOR"
"24538","BHLHB9"
"24539","BICD2"
"24540","BICRA"
"24541","BIRC3"
"24542","BORCS7"
"24543","BRD1"
"24544","BTG2"
"24545","BUB1"
"24546","BZW1"
"24547","C1orf54"
"24548","C5orf24"
"24549","C6orf62"
"24550","C6orf89"
"24551","C7orf31"
"24552","C8orf88"
"24553","CA2"
"24554","CAPN15"
"24555","CAPRIN2"
"24556","CAPZB"
"24557","CBFB"
"24558","CBX5"
"24559","CCDC186"
"24560","CCDC25"
"24561","CCDC36"
"24562","CCND2"
"24563","CCND3"
"24564","CCNF"
"24565","CCNG1"
"24566","CCNJ"
"24567","CCNY"
"24568","CCT2"
"24569","CCT5"
"24570","CD180"
"24571","CD200R1"
"24572","CDC27"
"24573","CDC37L1"
"24574","CDC42EP4"
"24575","CDC42SE2"
"24576","CDH2"
"24577","CDK1"
"24578","CDK13"
"24579","CDK6"
"24580","CDKN1B"
"24581","CELF2"
"24582","CEP350"
"24583","CEP83"
"24584","CERT1"
"24585","CFAP298"
"24586","CGGBP1"
"24587","CHD1"
"24588","CHD7"
"24589","CHGA"
"24590","CIAO2A"
"24591","CKAP2L"
"24592","CLCC1"
"24593","CLRN3"
"24594","CMIP"
"24595","CNEP1R1"
"24596","CNNM2"
"24597","CNOT4"
"24598","CNOT9"
"24599","COG8"
"24600","COQ3"
"24601","CPOX"
"24602","CPS1"
"24603","CR2"
"24604","CRBN"
"24605","CS"
"24606","CTNNB1"
"24607","CTNND1"
"24608","CTU1"
"24609","CYCS"
"24610","CYP51A1"
"24611","DAG1"
"24612","DBT"
"24613","DCTN4"
"24614","DDB1"
"24615","DDX19B"
"24616","DDX3X"
"24617","DDX6"
"24618","DENND6A"
"24619","DIDO1"
"24620","DIPK1A"
"24621","DIS3"
"24622","DIXDC1"
"24623","DNAJA1"
"24624","DNAJC2"
"24625","DSC1"
"24626","DYNC1H1"
"24627","DYNC1LI2"
"24628","DYNLT3"
"24629","DYRK1A"
"24630","DYRK2"
"24631","EFNB2"
"24632","EIF1"
"24633","EIF1AX"
"24634","EIF5B"
"24635","ELAVL3"
"24636","ELF3"
"24637","ENC1"
"24638","ENOSF1"
"24639","ENPP4"
"24640","ENTPD7"
"24641","ERCC6L2"
"24642","ERO1A"
"24643","ERP44"
"24644","ETNK1"
"24645","ETS2"
"24646","ETV1"
"24647","EXD3"
"24648","FAM118A"
"24649","FAM160B1"
"24650","FAM174A"
"24651","FAM189A1"
"24652","FAM91A1"
"24653","FAT1"
"24654","FBN1"
"24655","FBN2"
"24656","FBXO11"
"24657","FGF2"
"24658","FHL1"
"24659","FLI1"
"24660","FLNB"
"24661","FLT1"
"24662","FMN2"
"24663","FOXF1"
"24664","FOXK1"
"24665","FOXN2"
"24666","FOXO1"
"24667","FSD1"
"24668","FSTL1"
"24669","FUS"
"24670","FYCO1"
"24671","FZD3"
"24672","G2E3"
"24673","G3BP1"
"24674","GALNT1"
"24675","GAN"
"24676","GANAB"
"24677","GBP4"
"24678","GCLM"
"24679","GCNT2"
"24680","GFPT2"
"24681","GIT2"
"24682","GLB1L3"
"24683","GLCCI1"
"24684","GLG1"
"24685","GLRX5"
"24686","GNAO1"
"24687","GNB1"
"24688","GNG12"
"24689","GNPNAT1"
"24690","GORASP2"
"24691","GPALPP1"
"24692","GPATCH2"
"24693","GPRC5A"
"24694","GREB1L"
"24695","GTF3C4"
"24696","H2AZ1"
"24697","HBEGF"
"24698","HECTD3"
"24699","HELLS"
"24700","HES4"
"24701","HFE"
"24702","HMGB2"
"24703","HMGCR"
"24704","HMGXB4"
"24705","HNRNPDL"
"24706","HOXA5"
"24707","HOXA9"
"24708","HS2ST1"
"24709","HS6ST2"
"24710","HSP90AA1"
"24711","HSPA4L"
"24712","HSPE1"
"24713","IAPP"
"24714","IARS2"
"24715","IDE"
"24716","IER5"
"24717","IFFO2"
"24718","IGF2R"
"24719","IGIP"
"24720","IL17RD"
"24721","IL20RB"
"24722","INO80D"
"24723","INO80D"
"24724","INPP5A"
"24725","INTS6"
"24726","IPMK"
"24727","IRF2BPL"
"24728","IRF4"
"24729","ITGA2"
"24730","IVNS1ABP"
"24731","JARID2"
"24732","JCAD"
"24733","JMJD1C"
"24734","KBTBD3"
"24735","KBTBD6"
"24736","KCNB1"
"24737","KCNC1"
"24738","KCTD12"
"24739","KCTD7"
"24740","KDM2A"
"24741","KDM5A"
"24742","KDSR"
"24743","KIAA1456"
"24744","KIF13A"
"24745","KIF3A"
"24746","KIF5C"
"24747","KLF10"
"24748","KLF12"
"24749","KLHDC2"
"24750","KMT2E"
"24751","KRT80"
"24752","L2HGDH"
"24753","LARP4B"
"24754","LBR"
"24755","LCOR"
"24756","LDB1"
"24757","LEFTY1"
"24758","LIG4"
"24759","LIMK1"
"24760","LIN52"
"24761","LONRF2"
"24762","LPCAT1"
"24763","LRRC58"
"24764","LRRK2"
"24765","LSM14A"
"24766","LUC7L2"
"24767","LY9"
"24768","LZIC"
"24769","LZTS2"
"24770","MAFK"
"24771","MAGEA12"
"24772","MAK16"
"24773","MAP4"
"24774","MAP4K3"
"24775","MAP7D1"
"24776","MAPK1"
"24777","MARCHF6"
"24778","MARCHF7"
"24779","MARCKSL1"
"24780","MASTL"
"24781","MBNL2"
"24782","MDM2"
"24783","ME1"
"24784","MED6"
"24785","MEF2D"
"24786","METTL2A"
"24787","MGA"
"24788","MIGA1"
"24789","MKLN1"
"24790","MMGT1"
"24791","MNT"
"24792","MNX1"
"24793","MPHOSPH8"
"24794","MRGBP"
"24795","MRPS18C"
"24796","MRPS22"
"24797","MRTFB"
"24798","MRTO4"
"24799","MSMO1"
"24800","MTDH"
"24801","MTF2"
"24802","MTPN"
"24803","MYBL2"
"24804","MYCN"
"24805","NACC1"
"24806","NAE1"
"24807","NAP1L1"
"24808","NAT8L"
"24809","NCKAP1"
"24810","NDUFB5"
"24811","NF1"
"24812","NHLRC2"
"24813","NID1"
"24814","NISCH"
"24815","NKAP"
"24816","NKIRAS1"
"24817","NKIRAS2"
"24818","NKX3-2"
"24819","NMI"
"24820","NR1D2"
"24821","NR2F2"
"24822","NR2F6"
"24823","NT5C3A"
"24824","NUCKS1"
"24825","NUP155"
"24826","NUP205"
"24827","NUP43"
"24828","OGA"
"24829","OGT"
"24830","OIP5"
"24831","ORAI2"
"24832","OTOGL"
"24833","OTULIN"
"24834","OTULINL"
"24835","PABPC1L2A"
"24836","PAICS"
"24837","PAK3"
"24838","PANK3"
"24839","PARD6B"
"24840","PCCB"
"24841","PCDH7"
"24842","PCGF5"
"24843","PCNX1"
"24844","PDCD6"
"24845","PDE4DIP"
"24846","PDE7A"
"24847","PDE7B"
"24848","PDE8B"
"24849","PDHX"
"24850","PDK1"
"24851","PEAK1"
"24852","PERP"
"24853","PFKP"
"24854","PGAM4"
"24855","PGBD4"
"24856","PGGT1B"
"24857","PHF13"
"24858","PIK3C2A"
"24859","PIK3CD"
"24860","PIK3R3"
"24861","PIM1"
"24862","PIP4P2"
"24863","PIP5K1C"
"24864","PLEKHA1"
"24865","PLS1"
"24866","PLS3"
"24867","PNISR"
"24868","POGZ"
"24869","POLH"
"24870","POU2F1"
"24871","PPIA"
"24872","PPM1K"
"24873","PPP1CC"
"24874","PPP1R2"
"24875","PPP1R9B"
"24876","PPP2R3C"
"24877","PPP2R5E"
"24878","PPTC7"
"24879","PRDM2"
"24880","PREPL"
"24881","PRKAA1"
"24882","PRPF40A"
"24883","PRSS23"
"24884","PSAP"
"24885","PSMC2"
"24886","PSMG2"
"24887","PTGS2"
"24888","PTPN13"
"24889","PTPN2"
"24890","PTPRJ"
"24891","PTTG1IP"
"24892","PUM1"
"24893","PUM2"
"24894","PURA"
"24895","PUS7L"
"24896","QDPR"
"24897","RAB27A"
"24898","RAB33B"
"24899","RAC1"
"24900","RAD21"
"24901","RANBP2"
"24902","RANBP9"
"24903","RAP2C"
"24904","RARB"
"24905","RASSF3"
"24906","RASSF8"
"24907","RBL2"
"24908","RBM27"
"24909","RBPJ"
"24910","RBSN"
"24911","RC3H2"
"24912","REL"
"24913","RESF1"
"24914","RFC1"
"24915","RHOB"
"24916","RIC1"
"24917","RMND5B"
"24918","RNF135"
"24919","RNF139"
"24920","RNF149"
"24921","RNF213"
"24922","ROCK1"
"24923","RORA"
"24924","RORB"
"24925","RPL7L1"
"24926","RPS25"
"24927","RPS3"
"24928","RPS6KA3"
"24929","RREB1"
"24930","RRM2"
"24931","RTN4"
"24932","SACM1L"
"24933","SAMD4B"
"24934","SCD"
"24935","SCML1"
"24936","SCRIB"
"24937","SEC24C"
"24938","SEH1L"
"24939","SELENOI"
"24940","SEMA6D"
"24941","SERTAD2"
"24942","SET"
"24943","SFMBT1"
"24944","SHMT1"
"24945","SHMT1"
"24946","SIAH1"
"24947","SIX4"
"24948","SKIL"
"24949","SKP2"
"24950","SLC11A2"
"24951","SLC16A1"
"24952","SLC25A33"
"24953","SLC25A36"
"24954","SLC30A5"
"24955","SLC30A7"
"24956","SLC35E1"
"24957","SLC39A10"
"24958","SLC44A1"
"24959","SLC5A3"
"24960","SLC7A8"
"24961","SMC3"
"24962","SMCHD1"
"24963","SMCO4"
"24964","SNRNP35"
"24965","SNTB2"
"24966","SNX31"
"24967","SNX9"
"24968","SOCS6"
"24969","SOCS7"
"24970","SOD1"
"24971","SON"
"24972","SOWAHC"
"24973","SP3"
"24974","SPCS3"
"24975","SPPL2A"
"24976","SPTBN1"
"24977","SRRM2"
"24978","SSH1"
"24979","SSR1"
"24980","SST"
"24981","SSX2IP"
"24982","ST7"
"24983","STARD4"
"24984","STIM2"
"24985","STX12"
"24986","SUCO"
"24987","SUGT1"
"24988","SYNCRIP"
"24989","TAF3"
"24990","TAF5"
"24991","TBC1D20"
"24992","TBC1D23"
"24993","TBPL1"
"24994","TBX20"
"24995","TCEA1"
"24996","TENT4A"
"24997","TENT4B"
"24998","TET3"
"24999","TEX2"
"25000","TFAP4"
"25001","TGFBR3"
"25002","TGIF2"
"25003","THAP2"
"25004","THUMPD3"
"25005","TIAM1"
"25006","TLK1"
"25007","TMED7"
"25008","TMEM168"
"25009","TMEM177"
"25010","TMEM181"
"25011","TMEM255A"
"25012","TMEM268"
"25013","TNFAIP1"
"25014","TNFRSF10D"
"25015","TNRC6A"
"25016","TNRC6A"
"25017","TNRC6B"
"25018","TOMM20"
"25019","TOP1"
"25020","TOR1AIP2"
"25021","TP53INP1"
"25022","TRIAP1"
"25023","TRIM2"
"25024","TRIO"
"25025","TRMT9B"
"25026","TSG101"
"25027","TSN"
"25028","TTC37"
"25029","TTK"
"25030","TTN"
"25031","TTPAL"
"25032","TVP23C"
"25033","TXNDC12"
"25034","UBA5"
"25035","UBE2D3"
"25036","UBE2E1"
"25037","UBE2G1"
"25038","UBE2H"
"25039","UBE2Z"
"25040","UBL3"
"25041","UBQLN1"
"25042","UBQLN2"
"25043","UBR4"
"25044","UBTD2"
"25045","UBXN4"
"25046","UHMK1"
"25047","UNC13B"
"25048","URI1"
"25049","USP24"
"25050","USP3"
"25051","USP31"
"25052","USP36"
"25053","USP42"
"25054","USP47"
"25055","USP7"
"25056","UTP11"
"25057","VAMP3"
"25058","VANGL1"
"25059","VCPIP1"
"25060","VDAC1"
"25061","WASL"
"25062","WDR20"
"25063","WDR33"
"25064","WWTR1"
"25065","YY1"
"25066","ZBTB33"
"25067","ZC3H11A"
"25068","ZC3H6"
"25069","ZC3H7A"
"25070","ZCCHC14"
"25071","ZDHHC15"
"25072","ZDHHC24"
"25073","ZNF100"
"25074","ZNF100"
"25075","ZNF107"
"25076","ZNF12"
"25077","ZNF121"
"25078","ZNF140"
"25079","ZNF146"
"25080","ZNF217"
"25081","ZNF223"
"25082","ZNF24"
"25083","ZNF267"
"25084","ZNF281"
"25085","ZNF350"
"25086","ZNF367"
"25087","ZNF431"
"25088","ZNF436"
"25089","ZNF436"
"25090","ZNF473"
"25091","ZNF490"
"25092","ZNF507"
"25093","ZNF576"
"25094","ZNF609"
"25095","ZNF629"
"25096","ZNF708"
"25097","ZNF711"
"25098","ZNF718"
"25099","ZNF736"
"25100","ZNF740"
"25101","ZNF800"
"25102","ZNF891"
"25103","ZNFX1"
"25104","ZNRF2"
"25105","ZSCAN29"
"25106",""
"25107",""
"25108","ABL1"
"25109","ACVR2A"
"25110","ADNP"
"25111","AGO2"
"25112","AHNAK"
"25113","AIP"
"25114","AKAP6"
"25115","APH1A"
"25116","APP"
"25117","ARF6"
"25118","ARFGEF2"
"25119","ARID1A"
"25120","ARID5B"
"25121","ARIH1"
"25122","ASB1"
"25123","ATAD2"
"25124","ATG2A"
"25125","ATP13A3"
"25126","ATP2A2"
"25127","ATP6V1B2"
"25128","ATRX"
"25129","AXL"
"25130","B4GALT1"
"25131","B4GALT2"
"25132","BACE2"
"25133","BCL9L"
"25134","BRD2"
"25135","BZW1"
"25136","C5orf51"
"25137","C9orf72"
"25138","CALM1"
"25139","CANX"
"25140","CBX5"
"25141","CC2D2A"
"25142","CCAR2"
"25143","CCDC88A"
"25144","CDCA4"
"25145","CDCP1"
"25146","CDKAL1"
"25147","CDKN1A"
"25148","CFAP97D1"
"25149","CFL1"
"25150","CHD2"
"25151","CHRDL1"
"25152","CMTM4"
"25153","COX5B"
"25154","CRIM1"
"25155","CRIM1"
"25156","CTNND1"
"25157","CXCL3"
"25158","DBN1"
"25159","DCAF7"
"25160","DDX5"
"25161","DIP2A"
"25162","EFHD2"
"25163","ENTPD4"
"25164","ERBB3"
"25165","ERGIC3"
"25166","ERO1A"
"25167","FAM241A"
"25168","FAM53B"
"25169","FARSA"
"25170","FAXC"
"25171","FBXO7"
"25172","FGFR1OP"
"25173","FLNA"
"25174","FRS2"
"25175","FSCN1"
"25176","FSIP2"
"25177","FTH1"
"25178","GABARAPL1"
"25179","GATAD2A"
"25180","GCC1"
"25181","GMPPA"
"25182","GNAI2"
"25183","GNS"
"25184","GPBP1"
"25185","GPR137C"
"25186","GRB2"
"25187","GREM1"
"25188","GRIN2A"
"25189","GTF2A1"
"25190","GUCA1B"
"25191","H1-3"
"25192","HAL"
"25193","HIF1A"
"25194","HMGA1"
"25195","HMGCS1"
"25196","HNRNPC"
"25197","HNRNPDL"
"25198","HOXA13"
"25199","HSPA5"
"25200","IGF1R"
"25201","IGFBP5"
"25202","IPMK"
"25203","ISCA1"
"25204","JUND"
"25205","KCTD5"
"25206","KDM4A"
"25207","KIAA1191"
"25208","KIF27"
"25209","KIF2C"
"25210","KITLG"
"25211","KLHL12"
"25212","KRTAP4-9"
"25213","KRTAP4-9"
"25214","LIF"
"25215","LIN52"
"25216","LINC00346"
"25217","LMNB2"
"25218","LSM2"
"25219","LSM2"
"25220","LSM2"
"25221","LSM2"
"25222","LSM2"
"25223","LSM2"
"25224","LSM8"
"25225","MAPKAPK2"
"25226","MAVS"
"25227","MCM7"
"25228","MEF2D"
"25229","MFSD9"
"25230","MGRN1"
"25231","MINK1"
"25232","MRPL17"
"25233","MRPL36"
"25234","MSX1"
"25235","NECAB3"
"25236","NEDD8"
"25237","NEDD8"
"25238","NEK9"
"25239","NFIC"
"25240","NKD1"
"25241","NKIRAS2"
"25242","NSD2"
"25243","OTUB1"
"25244","PARL"
"25245","PARL"
"25246","PDZRN4"
"25247","PHLPP2"
"25248","PIGR"
"25249","PIM1"
"25250","PLAGL2"
"25251","PLEKHM1"
"25252","PLEKHM1"
"25253","PLEKHM1"
"25254","PNISR"
"25255","PNN"
"25256","POLE3"
"25257","POU2F1"
"25258","PPM1F"
"25259","PRDM15"
"25260","PRKD3"
"25261","PRRG4"
"25262","PSME3"
"25263","PTPRT"
"25264","PUM2"
"25265","QKI"
"25266","RAB23"
"25267","RAB25"
"25268","RAB32"
"25269","RAC1"
"25270","RBM12B"
"25271","RHBDF2"
"25272","RIT1"
"25273","RNF139"
"25274","RPS28"
"25275","RPS4X"
"25276","RS1"
"25277","SARAF"
"25278","SC5D"
"25279","SCD"
"25280","SDE2"
"25281","SERPINE1"
"25282","SETD5"
"25283","SF3A1"
"25284","SFT2D2"
"25285","SH2D4A"
"25286","SHMT2"
"25287","SIGLEC9"
"25288","SINHCAF"
"25289","SINHCAF"
"25290","SIVA1"
"25291","SLC35F6"
"25292","SLC43A3"
"25293","SLC4A1AP"
"25294","SMC6"
"25295","SOD2"
"25296","SOD2"
"25297","SON"
"25298","SPART"
"25299","SPCS3"
"25300","SPIN4"
"25301","SPINT2"
"25302","SPSB1"
"25303","SREBF1"
"25304","SSR3"
"25305","STC2"
"25306","STRN"
"25307","SUGT1"
"25308","SYNCRIP"
"25309","SYT7"
"25310","TAB2"
"25311","TARDBP"
"25312","TET3"
"25313","TFAP4"
"25314","THBS1"
"25315","TIPARP"
"25316","TMEM33"
"25317","TMEM64"
"25318","TNFRSF10A"
"25319","TNPO2"
"25320","TRAPPC9"
"25321","TSR1"
"25322","TXLNG"
"25323","UBB"
"25324","UBXN2B"
"25325","VCPIP1"
"25326","WAC"
"25327","WASF2"
"25328","YOD1"
"25329","YWHAH"
"25330","YWHAQ"
"25331","ZNF223"
"25332","ZNF281"
"25333","ZNF394"
"25334","ZNF561"
"25335","ZNF578"
"25336","ZNF611"
"25337","ZNF8"
"25338",""
"25339",""
"25340","ABL1"
"25341","ACTB"
"25342","ACTG1"
"25343","ACTR1A"
"25344","ACTR6"
"25345","ADAM9"
"25346","ADCY6"
"25347","ADGRL2"
"25348","ADSL"
"25349","AFF1"
"25350","AGO3"
"25351","AKAP11"
"25352","ALG10"
"25353","ALYREF"
"25354","AP4E1"
"25355","AREL1"
"25356","ARID1B"
"25357","ARID3A"
"25358","ARL5B"
"25359","ARL6IP1"
"25360","ARL8A"
"25361","ARL8B"
"25362","ARNT2"
"25363","ASPM"
"25364","ATF7IP"
"25365","ATG13"
"25366","ATG5"
"25367","ATP6V1A"
"25368","ATXN3"
"25369","B3GALT5"
"25370","B4GALT5"
"25371","BAG4"
"25372","BAIAP2"
"25373","BCL2L11"
"25374","BECN1"
"25375","BICC1"
"25376","BIRC6"
"25377","BMI1"
"25378","BRD4"
"25379","BRMS1L"
"25380","BTBD1"
"25381","BTG2"
"25382","BTG3"
"25383","BTG3"
"25384","BZW1"
"25385","C17orf77"
"25386","C18orf25"
"25387","C19orf12"
"25388","C1orf52"
"25389","C5orf51"
"25390","C9orf78"
"25391","CALCOCO2"
"25392","CAMLG"
"25393","CAMSAP1"
"25394","CBX5"
"25395","CCAR2"
"25396","CCDC117"
"25397","CCDC149"
"25398","CCDC174"
"25399","CCNA2"
"25400","CCND2"
"25401","CCNE2"
"25402","CCNL2"
"25403","CCNT2"
"25404","CCT3"
"25405","CD46"
"25406","CDC42SE1"
"25407","CDC5L"
"25408","CDC6"
"25409","CDKN1B"
"25410","CENPN"
"25411","CEP78"
"25412","CEP95"
"25413","CHCHD1"
"25414","CHN1"
"25415","CHPF2"
"25416","CHTF18"
"25417","CKAP4"
"25418","CKAP5"
"25419","CLCN3"
"25420","CLTC"
"25421","CLUH"
"25422","CMPK1"
"25423","CNOT1"
"25424","COQ3"
"25425","COX6C"
"25426","COX7A2"
"25427","COX7C"
"25428","CREB3L2"
"25429","CRELD2"
"25430","CRK"
"25431","CRPPA"
"25432","CSDE1"
"25433","CSNK1A1"
"25434","CTDSPL2"
"25435","CTTN"
"25436","CUL4A"
"25437","CUL4B"
"25438","CXCL11"
"25439","CYB561D1"
"25440","CYFIP1"
"25441","DAGLB"
"25442","DCAF7"
"25443","DCLRE1B"
"25444","DDX17"
"25445","DDX18"
"25446","DDX52"
"25447","DEGS1"
"25448","DENND1B"
"25449","DENND4B"
"25450","DERL2"
"25451","DESI2"
"25452","DLL1"
"25453","DMXL2"
"25454","DNAJA1"
"25455","DNAJB5"
"25456","DYNC1H1"
"25457","DYRK2"
"25458","EIF4A1"
"25459","EIF4EBP2"
"25460","EIF4G2"
"25461","ELP2"
"25462","ERH"
"25463","ETF1"
"25464","EVI5"
"25465","EXOC5"
"25466","FAM118A"
"25467","FAM168B"
"25468","FAM53C"
"25469","FAT2"
"25470","FBXL17"
"25471","FBXO5"
"25472","FCF1"
"25473","FGF5"
"25474","FNIP2"
"25475","FOSB"
"25476","FOXA1"
"25477","FRS2"
"25478","FUBP3"
"25479","FUS"
"25480","FXR1"
"25481","G3BP1"
"25482","G3BP2"
"25483","GATAD2A"
"25484","GATAD2B"
"25485","GCLC"
"25486","GCM2"
"25487","GLO1"
"25488","GMFB"
"25489","GNA13"
"25490","GNAQ"
"25491","GPBP1L1"
"25492","GPR180"
"25493","GPR26"
"25494","GRIK4"
"25495","GRSF1"
"25496","GUF1"
"25497","H3-3B"
"25498","HBP1"
"25499","HDAC2"
"25500","HECTD1"
"25501","HHLA2"
"25502","HNRNPA3"
"25503","HNRNPK"
"25504","HNRNPM"
"25505","HNRNPU"
"25506","HOXC4"
"25507","HSBP1"
"25508","HSD17B10"
"25509","HSP90B1"
"25510","HSPA8"
"25511","IBA57"
"25512","ICMT"
"25513","IGF1R"
"25514","IGF2BP1"
"25515","INO80C"
"25516","INTS11"
"25517","INTU"
"25518","IPO5"
"25519","IREB2"
"25520","JAM3"
"25521","JAZF1"
"25522","KBTBD7"
"25523","KIAA0355"
"25524","KIAA0513"
"25525","KIF1A"
"25526","KIF5B"
"25527","KIT"
"25528","KLF6"
"25529","KLHL28"
"25530","KLRG1"
"25531","KMT2A"
"25532","KPNA6"
"25533","LDLR"
"25534","LMNB2"
"25535","LPP"
"25536","LRP10"
"25537","LRRC58"
"25538","LTB4R2"
"25539","MAP2K1"
"25540","MAP3K9"
"25541","MAP4K4"
"25542","MAP7"
"25543","MAPK1IP1L"
"25544","MAPK8"
"25545","MARVELD1"
"25546","MAT2A"
"25547","MAVS"
"25548","MBNL1"
"25549","MDM2"
"25550","MDN1"
"25551","MED12L"
"25552","MED14"
"25553","MEGF8"
"25554","METTL8"
"25555","MFN2"
"25556","MFSD14A"
