"","x"
"5667","OSCAR"
"5668","OSCAR"
"5669","OSCAR"
"5670","OSCAR"
"5671","OSCAR"
"5672","OSCAR"
"5673","PABPN1"
"5674","PARS2"
"5675","PCDHGC4"
"5676","PCNP"
"5677","PDZD8"
"5678","PEF1"
"5679","PFKL"
"5680","PGAM5"
"5681","PGGHG"
"5682","PHF23"
"5683","PI4KB"
"5684","PIDD1"
"5685","PIK3R2"
"5686","PILRB"
"5687","PITPNA"
"5688","PIWIL3"
"5689","PKM"
"5690","PKN3"
"5691","PLEKHA2"
"5692","PLEKHA8"
"5693","PLK1"
"5694","POLL"
"5695","POLR2E"
"5696","PPAN-P2RY11"
"5697","PPP1R10"
"5698","PPP1R11"
"5699","PPP4C"
"5700","PRADC1"
"5701","PRAG1"
"5702","PRDX5"
"5703","PRKAA2"
"5704","PRKAB2"
"5705","PRKCSH"
"5706","PRPF8"
"5707","PRR12"
"5708","PRRC2A"
"5709","PRRC2B"
"5710","PSMF1"
"5711","PTOV1"
"5712","PUMA"
"5713","PXMP4"
"5714","PYGO2"
"5715","RAB34"
"5716","RAB3GAP2"
"5717","RABEP1"
"5718","RABL6"
"5719","RANBP3"
"5720","RAP2C"
"5721","RAPH1"
"5722","RBAK"
"5723","RBM14"
"5724","RC3H2"
"5725","REEP2"
"5726","REEP4"
"5727","RFXANK"
"5728","RHOC"
"5729","RNASET2"
"5730","RNF40"
"5731","RPAP3"
"5732","RPL18"
"5733","RPL22"
"5734","RPL28"
"5735","RPRD2"
"5736","RTL10"
"5737","RUSC2"
"5738","S100A2"
"5739","S100B"
"5740","S100PBP"
"5741","SARAF"
"5742","SBF1"
"5743","SBSPON"
"5744","SCO1"
"5745","SCRIB"
"5746","SEC16A"
"5747","SEC61A2"
"5748","SELENON"
"5749","SERPINA1"
"5750","SERPINA3"
"5751","SETD1A"
"5752","SETD1B"
"5753","SETD5"
"5754","SFPQ"
"5755","SGSM3"
"5756","SH2B1"
"5757","SHMT2"
"5758","SIK1"
"5759","SKI"
"5760","SLAMF6"
"5761","SLC12A7"
"5762","SLC12A7"
"5763","SLC13A5"
"5764","SLC1A5"
"5765","SLC25A12"
"5766","SLC25A6"
"5767","SLC29A1"
"5768","SLC35E2B"
"5769","SLC38A10"
"5770","SLC39A8"
"5771","SLC7A5"
"5772","SMARCA5"
"5773","SMARCD2"
"5774","SMC3"
"5775","SMIM29"
"5776","SNAI1"
"5777","SNPH"
"5778","SNTA1"
"5779","SOCS3"
"5780","SOGA1"
"5781","SON"
"5782","SOX11"
"5783","SOX12"
"5784","SP1"
"5785","SPATA13"
"5786","SPATA2"
"5787","SPATA33"
"5788","SPEN"
"5789","SPPL3"
"5790","SPTLC2"
"5791","SRCAP"
"5792","SRF"
"5793","SRRM2"
"5794","SRSF10"
"5795","SSR2"
"5796","STK40"
"5797","STRN4"
"5798","STUB1"
"5799","STX16"
"5800","SUMF2"
"5801","SUMO1"
"5802","SUSD2"
"5803","SVIP"
"5804","SYT2"
"5805","TAF1"
"5806","TAOK1"
"5807","TAOK2"
"5808","TARBP2"
"5809","TBC1D20"
"5810","TBC1D2B"
"5811","TBCA"
"5812","TFB1M"
"5813","THBS2"
"5814","THRAP3"
"5815","THY1"
"5816","TIMM13"
"5817","TLE3"
"5818","TLN1"
"5819","TLNRD1"
"5820","TM7SF2"
"5821","TMED10"
"5822","TMEM109"
"5823","TMEM133"
"5824","TMEM170B"
"5825","TMEM250"
"5826","TMEM259"
"5827","TMEM86A"
"5828","TNC"
"5829","TNFRSF8"
"5830","TNPO2"
"5831","TNRC18"
"5832","TNRC6B"
"5833","TOGARAM2"
"5834","TOM1"
"5835","TRAPPC1"
"5836","TRIM28"
"5837","TRIM41"
"5838","TRIM65"
"5839","TRIO"
"5840","TRMU"
"5841","TRPV4"
"5842","TSPYL1"
"5843","TUB"
"5844","TULP4"
"5845","TWSG1"
"5846","UBAP1"
"5847","UBASH3B"
"5848","UBR4"
"5849","ULK1"
"5850","UNKL"
"5851","USP22"
"5852","VAMP1"
"5853","VEGFA"
"5854","VKORC1L1"
"5855","VPS13D"
"5856","VPS26C"
"5857","VPS37B"
"5858","WASF2"
"5859","WDR6"
"5860","WNK4"
"5861","YEATS2"
"5862","YEATS4"
"5863","YIPF2"
"5864","YOD1"
"5865","ZCCHC3"
"5866","ZDHHC15"
"5867","ZDHHC18"
"5868","ZDHHC8"
"5869","ZFP36"
"5870","ZNF219"
"5871","ZNF276"
"5872","ZNF316"
"5873","ZNF395"
"5874","ZNF512B"
"5875","ZNF514"
"5876","ZNF646"
"5877","ZNF703"
"5878","ZNF768"
"5879","ZNFX1"
"5880","ZSCAN22"
"5881","ZSWIM8"
"5882","ACTR3"
"5883","ACTR5"
"5884","APOL6"
"5885","ATP11A"
"5886","BEST3"
"5887","C12orf74"
"5888","C1orf210"
"5889","CASP1"
"5890","CDC42BPG"
"5891","CDKN2AIP"
"5892","CLDN1"
"5893","CNN3"
"5894","COIL"
"5895","COMMD2"
"5896","COQ7"
"5897","CPEB2"
"5898","CRIM1"
"5899","CRIM1"
"5900","DDX3X"
"5901","DDX6"
"5902","ESRP1"
"5903","FHL1"
"5904","FPR1"
"5905","FXR1"
"5906","GAS7"
"5907","GDF7"
"5908","GPRIN2"
"5909","HOPX"
"5910","IBA57"
"5911","IFIT3"
"5912","ITPRIPL1"
"5913","KIF1C"
"5914","KPNA6"
"5915","L2HGDH"
"5916","LIN9"
"5917","LNPK"
"5918","LOX"
"5919","MARCHF1"
"5920","MBD2"
"5921","MTA3"
"5922","MTF1"
"5923","MZF1"
"5924","NFATC3"
"5925","NXPE3"
"5926","OPRM1"
"5927","PANK3"
"5928","PCGF2"
"5929","PCGF2"
"5930","PDGFRB"
"5931","PIGN"
"5932","PKN2"
"5933","PLEKHG7"
"5934","PURB"
"5935","RAP1A"
"5936","RDH11"
"5937","REL"
"5938","RICTOR"
"5939","RNF41"
"5940","RNMT"
"5941","ROBO4"
"5942","RUNX1T1"
"5943","SESN3"
"5944","SMIM14"
"5945","SNRPD1"
"5946","SNX16"
"5947","SPN"
"5948","SRPX2"
"5949","STAT3"
"5950","TBC1D13"
"5951","TBCK"
"5952","TENT4B"
"5953","TFAM"
"5954","TGFBR1"
"5955","THBS2"
"5956","TMEM236"
"5957","TMEM248"
"5958","TRABD2A"
"5959","TRPS1"
"5960","TRPV2"
"5961","TSPAN3"
"5962","USP3"
"5963","VASH2"
"5964","ZDHHC15"
"5965","ZDHHC23"
"5966","ZFP30"
"5967","ZNF107"
"5968","ZNF326"
"5969","ZNF347"
"5970","ZNF652"
"5971","ZWILCH"
"5972",""
"5973","ABCC4"
"5974","ABI3BP"
"5975","ABL2"
"5976","ACACA"
"5977","ACBD3"
"5978","ACTR3"
"5979","ADNP2"
"5980","ADSL"
"5981","AEN"
"5982","AHCY"
"5983","AHNAK"
"5984","AKT1"
"5985","ANKRD52"
"5986","ANXA1"
"5987","APLP2"
"5988","APMAP"
"5989","ARCN1"
"5990","ARF6"
"5991","ARGFX"
"5992","ARHGEF12"
"5993","ATAD2"
"5994","ATF7IP"
"5995","ATG13"
"5996","ATP13A3"
"5997","ATP2B4"
"5998","ATP6V1E1"
"5999","ATRNL1"
"6000","BCL2"
"6001","BCL2L11"
"6002","BMI1"
"6003","C2orf49"
"6004","C2orf72"
"6005","CAB39"
"6006","CACNG8"
"6007","CAND1"
"6008","CAPN2"
"6009","CAPRIN1"
"6010","CBLL1"
"6011","CCDC88C"
"6012","CCNI2"
"6013","CCT6A"
"6014","CD46"
"6015","CDK6"
"6016","CELF4"
"6017","CEMIP"
"6018","CHD7"
"6019","CNIH1"
"6020","CNOT1"
"6021","COL3A1"
"6022","COX8A"
"6023","CPSF6"
"6024","CRKL"
"6025","CUL4A"
"6026","CYB5R3"
"6027","CYFIP1"
"6028","CYP20A1"
"6029","CYP8B1"
"6030","DAPP1"
"6031","DAZAP2"
"6032","DCBLD2"
"6033","DCTPP1"
"6034","DDX6"
"6035","DEPDC5"
"6036","DHCR7"
"6037","DHFR2"
"6038","DIPK2A"
"6039","DNAJC1"
"6040","DNM2"
"6041","DPY19L3"
"6042","DST"
"6043","DYNC1H1"
"6044","EEF2"
"6045","EPRS1"
"6046","ERGIC1"
"6047","ESYT2"
"6048","EXO1"
"6049","EXO5"
"6050","FBXW7"
"6051","FCSK"
"6052","FOXE1"
"6053","FOXG1"
"6054","FYN"
"6055","G3BP2"
"6056","GALNT10"
"6057","GAPVD1"
"6058","GFM1"
"6059","GFOD1"
"6060","GFPT1"
"6061","GLS"
"6062","GNA13"
"6063","GNG12"
"6064","GNG5"
"6065","GNL3"
"6066","GNPDA1"
"6067","GRPEL1"
"6068","H1-0"
"6069","H2AC8"
"6070","H2AZ1"
"6071","H3C7"
"6072","HAUS3"
"6073","HBP1"
"6074","HECA"
"6075","HIPK1"
"6076","HIPK3"
"6077","HIVEP1"
"6078","HMGA1"
"6079","IFNAR1"
"6080","IFRD1"
"6081","IGDCC3"
"6082","IGF1R"
"6083","IL6ST"
"6084","IMPAD1"
"6085","ING3"
"6086","INSIG1"
"6087","INTS6"
"6088","IPO9"
"6089","IQCB1"
"6090","ITPRIP"
"6091","JADE3"
"6092","KCNJ6"
"6093","KIZ"
"6094","KLF5"
"6095","KLHL21"
"6096","LGSN"
"6097","LIN7C"
"6098","LMNB2"
"6099","LPP"
"6100","LRP8"
"6101","MAPK1"
"6102","MFSD14A"
"6103","MLF1"
"6104","MLH3"
"6105","MRPL3"
"6106","MSI2"
"6107","MX1"
"6108","MYRF"
"6109","NAV1"
"6110","NCOA3"
"6111","NDST1"
"6112","NIPA1"
"6113","NR1H2"
"6114","NR3C1"
"6115","NT5E"
"6116","NUP155"
"6117","OAZ1"
"6118","OGT"
"6119","OTULIN"
"6120","OXCT1"
"6121","P4HB"
"6122","PACSIN2"
"6123","PCF11"
"6124","PDCL"
"6125","PDZD8"
"6126","PEBP1"
"6127","PEX2"
"6128","PIK3CA"
"6129","PIKFYVE"
"6130","PIM2"
"6131","PLEKHA3"
"6132","PLIN3"
"6133","PPARGC1B"
"6134","PPHLN1"
"6135","PPP1R15B"
"6136","PPP2R1A"
"6137","PPP2R5E"
"6138","PPRC1"
"6139","PRKD2"
"6140","PRR14L"
"6141","PRRC2A"
"6142","PRXL2C"
"6143","PSKH1"
"6144","PSMA3"
"6145","PTEN"
"6146","PTPN1"
"6147","PURB"
"6148","RAB1A"
"6149","RAB3B"
"6150","RAD21"
"6151","RAN"
"6152","RAP1B"
"6153","RAPGEF5"
"6154","RBBP5"
"6155","RBM26"
"6156","RBM33"
"6157","RBMS1"
"6158","RCC2"
"6159","RCC2"
"6160","RDH11"
"6161","REST"
"6162","RICTOR"
"6163","RIF1"
"6164","RIOK3"
"6165","RIT1"
"6166","RNF10"
"6167","RNF166"
"6168","RNF38"
"6169","RO60"
"6170","ROBO1"
"6171","RPL37A"
"6172","RPN2"
"6173","RPS7"
"6174","RSBN1"
"6175","RSRC2"
"6176","RUBCN"
"6177","RUFY1"
"6178","S100A16"
"6179","SCAMP2"
"6180","SDAD1"
"6181","SECISBP2L"
"6182","SERINC3"
"6183","SERPINE1"
"6184","SETD7"
"6185","SH3PXD2A"
"6186","SLC20A1"
"6187","SLC35A4"
"6188","SLC38A1"
"6189","SLC7A5"
"6190","SMARCA2"
"6191","SP3"
"6192","SPA17"
"6193","SPATA5"
"6194","SQOR"
"6195","SQSTM1"
"6196","SRM"
"6197","SSH2"
"6198","SSR1"
"6199","STARD4"
"6200","STYX"
"6201","SUZ12"
"6202","SYPL1"
"6203","TAS2R31"
"6204","TBK1"
"6205","TECR"
"6206","TERT"
"6207","TGFB1"
"6208","TGFB2"
"6209","TGIF2"
"6210","TIMP2"
"6211","TLN1"
"6212","TMEM154"
"6213","TMEM267"
"6214","TMEM30A"
"6215","TMX3"
"6216","TNFRSF21"
"6217","TP53BP1"
"6218","TPX2"
"6219","TSG101"
"6220","TTBK2"
"6221","TUBB"
"6222","TVP23B"
"6223","TXNL1"
"6224","UBN2"
"6225","USP3"
"6226","VANGL1"
"6227","VPS37B"
"6228","WARS1"
"6229","WDR33"
"6230","WNK1"
"6231","WTAP"
"6232","YAP1"
"6233","YKT6"
"6234","YY1"
"6235","ZBTB4"
"6236","ZC3H11A"
"6237","ZCCHC3"
"6238","ZDHHC9"
"6239","ZFP36L2"
"6240","ZFYVE9"
"6241","ZMYND8"
"6242","ZNF217"
"6243","ZNF329"
"6244","ZNF430"
"6245","ZNF609"
"6246","ZSCAN29"
"6247",""
"6248",""
"6249","ABHD15"
"6250","ACACA"
"6251","ACLY"
"6252","ACSL3"
"6253","ADAM23"
"6254","ADGRL3"
"6255","AFF4"
"6256","AFG3L2"
"6257","AGO2"
"6258","AGO3"
"6259","AIMP2"
"6260","AKAP11"
"6261","AKIRIN2"
"6262","ANK3"
"6263","ANKRD33B"
"6264","ANKRD46"
"6265","ANKRD62"
"6266","ANKS1B"
"6267","ANP32E"
"6268","AP1B1"
"6269","APBB2"
"6270","APP"
"6271","APPL1"
"6272","AQR"
"6273","ARGLU1"
"6274","ARHGAP11A"
"6275","ARHGAP29"
"6276","ARHGAP35"
"6277","ARID4B"
"6278","ASTN1"
"6279","ATL3"
"6280","ATP1B1"
"6281","ATP6V1A"
"6282","ATRNL1"
"6283","AUTS2"
"6284","AZIN1"
"6285","BDP1"
"6286","BLOC1S6"
"6287","BMI1"
"6288","BMPR2"
"6289","BNIP2"
"6290","BRPF3"
"6291","BRWD1"
"6292","BST2"
"6293","BTBD7"
"6294","BTG2"
"6295","C11orf74"
"6296","C1orf198"
"6297","CACNB4"
"6298","CADM2"
"6299","CAP2"
"6300","CAPS2"
"6301","CAV1"
"6302","CBR4"
"6303","CBX5"
"6304","CCAR1"
"6305","CCDC50"
"6306","CCDC85A"
"6307","CCNJ"
"6308","CCNL2"
"6309","CCNT2"
"6310","CDH13"
"6311","CDK16"
"6312","CELF1"
"6313","CEP170"
"6314","CETN3"
"6315","CGGBP1"
"6316","CHGA"
"6317","CKAP5"
"6318","CLCN5"
"6319","CLDN11"
"6320","CLOCK"
"6321","CLPTM1"
"6322","CLTC"
"6323","CNOT6L"
"6324","CNR1"
"6325","COL6A2"
"6326","COPB2"
"6327","CPD"
"6328","CPEB3"
"6329","CPLANE1"
"6330","CPNE1"
"6331","CRAT"
"6332","CREBRF"
"6333","CREBZF"
"6334","CSNK1D"
"6335","CSNK2A3"
"6336","CTBP1"
"6337","CUL3"
"6338","DDX3X"
"6339","DIS3"
"6340","DLC1"
"6341","DMRTA1"
"6342","DNAJA1"
"6343","DNAJC10"
"6344","DNAJC13"
"6345","DNAJC19"
"6346","DNM3"
"6347","DSC2"
"6348","DSTN"
"6349","DSTYK"
"6350","DTNA"
"6351","DTX3L"
"6352","DYNC1H1"
"6353","DYNLT3"
"6354","DYRK1A"
"6355","EDIL3"
"6356","ELAVL2"
"6357","ENPP4"
"6358","EPAS1"
"6359","ERBIN"
"6360","ERC2"
"6361","EXOC8"
"6362","FAM111A"
"6363","FAM168A"
"6364","FAR1"
"6365","FASLG"
"6366","FAT1"
"6367","FAT3"
"6368","FECH"
"6369","FGF1"
"6370","FGF12"
"6371","FLNB"
"6372","FMOD"
"6373","FMR1"
"6374","FNBP1L"
"6375","FOCAD"
"6376","FOXJ2"
"6377","FOXK1"
"6378","FUT9"
"6379","FZD3"
"6380","G6PC"
"6381","GABRG2"
"6382","GAS1"
"6383","GBF1"
"6384","GCA"
"6385","GHITM"
"6386","GID4"
"6387","GJA1"
"6388","GNAI1"
"6389","GNAI3"
"6390","GNB1"
"6391","GNG2"
"6392","GOLGA8A"
"6393","GOLGB1"
"6394","GRB2"
"6395","GREB1"
"6396","GRHL1"
"6397","GRIN2B"
"6398","GRK3"
"6399","GTF2I"
"6400","GTF3C3"
"6401","GTF3C4"
"6402","H2AC6"
"6403","H2BC21"
"6404","HCFC2"
"6405","HECA"
"6406","HECTD2"
"6407","HERC4"
"6408","HNRNPA3"
"6409","HNRNPC"
"6410","HNRNPD"
"6411","HNRNPH2"
"6412","HOMER2"
"6413","HOOK3"
"6414","HOXA13"
"6415","HPCAL4"
"6416","HS3ST3B1"
"6417","HSPA13"
"6418","IBTK"
"6419","IDI1"
"6420","IDS"
"6421","IFIT1"
"6422","IFNLR1"
"6423","IFT80"
"6424","IL5RA"
"6425","IMPAD1"
"6426","INO80D"
"6427","INTS3"
"6428","INTS3"
"6429","IP6K1"
"6430","IRS1"
"6431","IRS2"
"6432","IRX4"
"6433","ISCU"
"6434","JKAMP"
"6435","JMY"
"6436","KANSL1"
"6437","KANSL1"
"6438","KANSL1"
"6439","KATNBL1"
"6440","KBTBD6"
"6441","KCNQ5"
"6442","KDM5A"
"6443","KIAA0100"
"6444","KIAA1549L"
"6445","KIF21A"
"6446","KIF3B"
"6447","KIF5C"
"6448","KLHL24"
"6449","KLHL28"
"6450","KPNA2"
"6451","LANCL1"
"6452","LAPTM4A"
"6453","LATS1"
"6454","LDB2"
"6455","LEPR"
"6456","LIN7C"
"6457","LINC00598"
"6458","LMBR1"
"6459","LMO3"
"6460","LONRF1"
"6461","LOX"
"6462","LRATD1"
"6463","LUC7L3"
"6464","MAGI2"
"6465","MAML3"
"6466","MAP1LC3B"
"6467","MAP2"
"6468","MAP2K1"
"6469","MAPKAPK2"
"6470","MARCHF1"
"6471","MAT1A"
"6472","MED13"
"6473","MEGF9"
"6474","MFSD6"
"6475","MGAT5"
"6476","MKLN1"
"6477","MOB1B"
"6478","MPP6"
"6479","MRI1"
"6480","MRPL39"
"6481","MSH6"
"6482","MSI2"
"6483","MTDH"
"6484","MTM1"
"6485","MTMR10"
"6486","MTRNR2L12"
"6487","MTRNR2L8"
"6488","MYB"
"6489","MYSM1"
"6490","MZT1"
"6491","N4BP2"
"6492","NAA15"
"6493","NAMPT"
"6494","NAPEPLD"
"6495","NAPEPLD"
"6496","NCAM2"
"6497","NCEH1"
"6498","NDFIP1"
"6499","NEBL"
"6500","NECTIN3"
"6501","NEGR1"
"6502","NEK4"
"6503","NFIA"
"6504","NFIB"
"6505","NFYB"
"6506","NGDN"
"6507","NIPA2"
"6508","NIPAL2"
"6509","NOTCH2"
"6510","NPHP3"
"6511","NR1D2"
"6512","NRF1"
"6513","NRXN1"
"6514","NSD2"
"6515","NSD3"
"6516","NSL1"
"6517","NUMB"
"6518","NUP153"
"6519","NUP98"
"6520","OGA"
"6521","OSBP"
"6522","OTUD4"
"6523","P3H4"
"6524","P4HB"
"6525","PATJ"
"6526","PBRM1"
"6527","PBX2"
"6528","PCDH7"
"6529","PCDH9"
"6530","PCLO"
"6531","PCMTD2"
"6532","PCNP"
"6533","PDCD4"
"6534","PDCD6IP"
"6535","PDE10A"
"6536","PDHX"
"6537","PDIA6"
"6538","PDZD2"
"6539","PGM2L1"
"6540","PGRMC1"
"6541","PHF6"
"6542","PIAS1"
"6543","PLCXD3"
"6544","PLS3"
"6545","PMEPA1"
"6546","PNISR"
"6547","POGK"
"6548","PPARGC1A"
"6549","PPFIBP2"
"6550","PPIG"
"6551","PPM1A"
"6552","PPM1K"
"6553","PPM1L"
"6554","PPP3R1"
"6555","PPP4R4"
"6556","PRDX1"
"6557","PREPL"
"6558","PREX2"
"6559","PRKCA"
"6560","PRKCE"
"6561","PRPF18"
"6562","PRPF8"
"6563","PRRX1"
"6564","PSAT1"
"6565","PSIP1"
"6566","PSMD4"
"6567","PTK2"
"6568","PTPN2"
"6569","PTPRD"
"6570","PTPRZ1"
"6571","PUM2"
"6572","PURB"
"6573","QKI"
"6574","QSOX2"
"6575","RAB10"
"6576","RAB1A"
"6577","RAB21"
"6578","RAB40B"
"6579","RAB4A"
"6580","RAB5A"
"6581","RAB7A"
"6582","RABGAP1L"
"6583","RAC1"
"6584","RAD50"
"6585","RAP2A"
"6586","RASSF8"
"6587","RBM12"
"6588","RBM12B"
"6589","RBM25"
"6590","RBM26"
"6591","RBM39"
"6592","RBMS1"
"6593","RC3H2"
"6594","RCAN2"
"6595","RCBTB1"
"6596","RCN2"
"6597","REPS2"
"6598","RFTN2"
"6599","RFX3"
"6600","RNF146"
"6601","RNF19A"
"6602","RNF216"
"6603","RORA"
"6604","RPL23A"
"6605","RPL37"
"6606","RPS27A"
"6607","RPS4X"
"6608","RPS6KA5"
"6609","RREB1"
"6610","RTL6"
"6611","RTP4"
"6612","SAP18"
"6613","SAR1A"
"6614","SCAMP1"
"6615","SCRN1"
"6616","SDC2"
"6617","SECISBP2L"
"6618","SEL1L"
"6619","SEPTIN2"
"6620","SEPTIN8"
"6621","SESN1"
"6622","SETX"
"6623","SFXN3"
"6624","SGPP1"
"6625","SHTN1"
"6626","SLC24A3"
"6627","SLC25A12"
"6628","SLC40A1"
"6629","SLC7A2"
"6630","SLITRK4"
"6631","SMAD5"
"6632","SMAP2"
"6633","SMARCAD1"
"6634","SMG1"
"6635","SMIM13"
"6636","SMIM14"
"6637","SNRNP200"
"6638","SNTG1"
"6639","SOAT1"
"6640","SORBS2"
"6641","SOX9"
"6642","SPAG9"
"6643","SPDL1"
"6644","SPIN1"
"6645","SPTBN1"
"6646","SRCAP"
"6647","SRGAP3"
"6648","SRP9"
"6649","SRPRB"
"6650","SRSF1"
"6651","SRSF8"
"6652","SS18"
"6653","ST8SIA3"
"6654","STEAP2"
"6655","STX3"
"6656","STXBP3"
"6657","SUGT1"
"6658","SVIP"
"6659","SYPL1"
"6660","TAF1"
"6661","TAOK1"
"6662","TARDBP"
"6663","TAS2R30"
"6664","TAS2R30"
"6665","TAS2R30"
"6666","TCF7L2"
"6667","TEAD4"
"6668","TESK2"
"6669","THBS1"
"6670","TIPARP"
"6671","TJP1"
"6672","TLCD4"
"6673","TLK1"
"6674","TM9SF3"
"6675","TMCC1"
"6676","TMED5"
"6677","TMEM106B"
"6678","TMEM123"
"6679","TMEM184B"
"6680","TMEM248"
"6681","TMEM30A"
"6682","TMEM50B"
"6683","TMEM97"
"6684","TOX3"
"6685","TRA2A"
"6686","TRIM2"
"6687","TRIM23"
"6688","TRIM37"
"6689","TRIQK"
"6690","TRPS1"
"6691","TSPAN3"
"6692","TTBK2"
"6693","TTL"
"6694","TUBB2A"
"6695","TULP4"
"6696","UBAP2L"
"6697","UBE2E3"
"6698","UBE2Q1"
"6699","UBR3"
"6700","UCHL5"
"6701","UNC80"
"6702","UPRT"
"6703","UTRN"
"6704","VAPA"
"6705","VAV3"
"6706","VMA21"
"6707","VPS36"
"6708","WAC"
"6709","WASL"
"6710","WDR17"
"6711","WDR7"
"6712","WNK1"
"6713","WSCD2"
"6714","YLPM1"
"6715","ZBTB11"
"6716","ZBTB18"
"6717","ZBTB34"
"6718","ZDBF2"
"6719","ZDHHC21"
"6720","ZFAND5"
"6721","ZMAT1"
"6722","ZMAT3"
"6723","ZNF207"
"6724","ZNF25"
"6725","ZNF302"
"6726","ZNF397"
"6727","ZNF623"
"6728","ZNF664"
"6729","ZNF875"
"6730",""
"6731","A1CF"
"6732","AATF"
"6733","ABCB7"
"6734","ABCC2"
"6735","ABCG8"
"6736","ABL2"
"6737","ACTB"
"6738","ADAMTS5"
"6739","AGO2"
"6740","AGO4"
"6741","ANKFY1"
"6742","ANKRD23"
"6743","ANKRD6"
"6744","ARHGAP29"
"6745","ARHGDIA"
"6746","ARID4B"
"6747","ASH1L"
"6748","ASPA"
"6749","ATAD1"
"6750","ATP13A3"
"6751","ATP2C1"
"6752","ATP5F1B"
"6753","ATP5MPL"
"6754","ATP9A"
"6755","ATXN1"
"6756","B4GALNT4"
"6757","BBIP1"
"6758","BCL2L11"
"6759","BHLHB9"
"6760","BMP3"
"6761","BMPR2"
"6762","BRCA1"
"6763","BRF1"
"6764","BRIP1"
"6765","BTG2"
"6766","C11orf98"
"6767","C16orf72"
"6768","C17orf75"
"6769","C6orf132"
"6770","C7orf50"
"6771","CAB39"
"6772","CALM2"
"6773","CAND1"
"6774","CASP7"
"6775","CASTOR2"
"6776","CBFA2T2"
"6777","CCDC77"
"6778","CCND1"
"6779","CCNT1"
"6780","CDC14B"
"6781","CDC42EP4"
"6782","CDK16"
"6783","CDK19"
"6784","CDK5RAP1"
"6785","CDKN1B"
"6786","CDKN2AIPNL"
"6787","CDR1"
"6788","CELF1"
"6789","CEP78"
"6790","CERS4"
"6791","CERS6"
"6792","CERT1"
"6793","CHST1"
"6794","CKAP2"
"6795","CLASP1"
"6796","CLCC1"
"6797","CLDN11"
"6798","CLN8"
"6799","CLSPN"
"6800","CMTR2"
"6801","CNOT1"
"6802","COL18A1"
"6803","COL9A2"
"6804","CPNE3"
"6805","CRAMP1"
"6806","CREBZF"
"6807","CXCL16"
"6808","CYP20A1"
"6809","CYTH3"
"6810","DCTN5"
"6811","DDX19B"
"6812","DEPDC7"
"6813","DFFA"
"6814","DGCR2"
"6815","DIPK1B"
"6816","DISC1"
"6817","DMKN"
"6818","DPPA4"
"6819","DPY19L4"
"6820","DRAM1"
"6821","DYNC1LI2"
"6822","EBNA1BP2"
"6823","EEF1D"
"6824","EEF2K"
"6825","EEF2K"
"6826","EFNA2"
"6827","EGR1"
"6828","EI24"
"6829","EIF3L"
"6830","EIF4G1"
"6831","ELMOD1"
"6832","ENTPD5"
"6833","ERGIC3"
"6834","ESF1"
"6835","FADS6"
"6836","FAHD1"
"6837","FAM136A"
"6838","FAM199X"
"6839","FAM234B"
"6840","FAM241A"
"6841","FBXL19"
"6842","FBXO48"
"6843","FBXW2"
"6844","FDXACB1"
"6845","FIP1L1"
"6846","FOXK1"
"6847","FOXP4"
"6848","FUBP1"
"6849","GAPVD1"
"6850","GCNT3"
"6851","GEN1"
"6852","GIMAP8"
"6853","GLMP"
"6854","GLP2R"
"6855","GMPS"
"6856","GNB2"
"6857","GOLGA3"
"6858","GPSM1"
"6859","GREB1"
"6860","GRIP1"
"6861","H2AC12"
"6862","H2AC16"
"6863","H2AC7"
"6864","H2BC5"
"6865","H2BC8"
"6866","HARBI1"
"6867","HAVCR1"
"6868","HELZ"
"6869","HES2"
"6870","HIC2"
"6871","HINT1"
"6872","HIPK2"
"6873","HNRNPA0"
"6874","HNRNPA1L2"
"6875","HNRNPUL1"
"6876","HOMEZ"
"6877","HOXA9"
"6878","HSPBAP1"
"6879","IBA57"
"6880","ICOSLG"
"6881","IGF1R"
"6882","ILF3"
"6883","IRAK1"
"6884","IRAK4"
"6885","IRGQ"
"6886","JUN"
"6887","KBTBD12"
"6888","KBTBD2"
"6889","KDM4C"
"6890","KIAA0232"
"6891","KIAA1456"
"6892","KIAA1522"
"6893","KLF13"
"6894","KLF13"
"6895","KLHL15"
"6896","KLHL26"
"6897","KLHL42"
"6898","KLLN"
"6899","KLLN"
"6900","LGALS3"
"6901","LILRA2"
"6902","LILRA2"
"6903","LILRA2"
"6904","LILRA2"
"6905","LMNB2"
"6906","LONRF2"
"6907","LPAR2"
"6908","LPP"
"6909","LSM14B"
"6910","LZTR1"
"6911","MAGEB3"
"6912","MAP1B"
"6913","MAP2K3"
"6914","MAP3K9"
"6915","MAP4K4"
"6916","MAPK1IP1L"
"6917","MAT2A"
"6918","MAT2B"
"6919","MAVS"
"6920","MAZ"
"6921","MBD6"
"6922","MCL1"
"6923","MCM3"
"6924","MICB"
"6925","MICB"
"6926","MICB"
"6927","MICB"
"6928","MICB"
"6929","MICB"
"6930","MICB"
"6931","MICB"
"6932","MIDN"
"6933","MIER1"
"6934","MNT"
"6935","MOB1A"
"6936","MOCS3"
"6937","MOGS"
"6938","MORN4"
"6939","MPRIP"
"6940","MRNIP"
"6941","MRNIP"
"6942","MRPS10"
"6943","MRPS23"
"6944","MSL3"
"6945","MTMR3"
"6946","MTRNR2L1"
"6947","MTRNR2L7"
"6948","MTURN"
"6949","MYH9"
"6950","MYO5A"
